Orden,Fecha,Mes,Trimestre,Año,Cliente,Destino,Estado,Condicion,Envio,Categoria,Producto,Variedad,SKU,ASIN,Cantidad,Precio,Moneda
ID2319,7/8/2023,8,Q3,2023,Cliente1537,Calle desconocida 8793,Florida,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,69.9,USD
ID2320,7/8/2023,8,Q3,2023,Cliente9393,Calle desconocida 2820,New Mexico,Cancelada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,0,0,
ID2321,7/8/2023,8,Q3,2023,Cliente7571,Calle desconocida 377,New York,Cancelada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,0,0,
ID2322,8/8/2023,8,Q3,2023,Cliente5766,Calle desconocida 6443,Louisiana,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID2323,8/8/2023,8,Q3,2023,Cliente529,Calle desconocida 4009,Montana,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2324,8/8/2023,8,Q3,2023,Cliente5933,Calle desconocida 3152,Maryland,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2325,8/8/2023,8,Q3,2023,Cliente566,Calle desconocida 1210,Arizona,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID2326,8/8/2023,8,Q3,2023,Cliente3521,Calle desconocida 2317,Hawaii,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID2327,8/8/2023,8,Q3,2023,Cliente1756,Calle desconocida 9536,Rhode Island,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,69.9,USD
ID2328,8/8/2023,8,Q3,2023,Cliente1419,Calle desconocida 1726,West Virginia,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,69.9,USD
ID2329,9/8/2023,8,Q3,2023,Cliente89,Calle desconocida 3132,Hawaii,Enviada,Vendedor,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID2330,9/8/2023,8,Q3,2023,Cliente8558,Calle desconocida 2648,Washington,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2331,9/8/2023,8,Q3,2023,Cliente3367,Calle desconocida 4604,New York,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2332,9/8/2023,8,Q3,2023,Cliente4144,Calle desconocida 9726,Utah,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2333,9/8/2023,8,Q3,2023,Cliente7904,Calle desconocida 4392,South Carolina,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID2334,9/8/2023,8,Q3,2023,Cliente5561,Calle desconocida 9090,Delaware,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2335,9/8/2023,8,Q3,2023,Cliente3968,Calle desconocida 8180,South Dakota,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID2336,10/8/2023,8,Q3,2023,Cliente9240,Calle desconocida 8724,Michigan,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID2337,10/8/2023,8,Q3,2023,Cliente1791,Calle desconocida 4419,North Carolina,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID2338,11/8/2023,8,Q3,2023,Cliente4932,Calle desconocida 3013,Maine,Enviada,Vendedor,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID2339,11/8/2023,8,Q3,2023,Cliente431,Calle desconocida 6107,Arizona,Enviada,Vendedor,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID2340,11/8/2023,8,Q3,2023,Cliente6653,Calle desconocida 4135,Rhode Island,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID2341,11/8/2023,8,Q3,2023,Cliente5174,Calle desconocida 4027,Oregon,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID2342,11/8/2023,8,Q3,2023,Cliente5077,Calle desconocida 4497,Iowa,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2343,11/8/2023,8,Q3,2023,Cliente5337,Calle desconocida 3057,Missouri,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID2344,11/8/2023,8,Q3,2023,Cliente5594,Calle desconocida 7975,Kansas,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2345,11/8/2023,8,Q3,2023,Cliente9260,Calle desconocida 8141,Washington,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID2346,11/8/2023,8,Q3,2023,Cliente8649,Calle desconocida 8509,Maryland,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID2347,11/8/2023,8,Q3,2023,Cliente1532,Calle desconocida 3553,Nevada,Cancelada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,0,0,
ID2348,12/8/2023,8,Q3,2023,Cliente757,Calle desconocida 7411,South Carolina,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2349,12/8/2023,8,Q3,2023,Cliente4891,Calle desconocida 6123,West Virginia,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2350,12/8/2023,8,Q3,2023,Cliente2848,Calle desconocida 9055,Indiana,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2351,12/8/2023,8,Q3,2023,Cliente4688,Calle desconocida 5375,Iowa,Cancelada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,0,0,
ID2352,13/8/2023,8,Q3,2023,Cliente6384,Calle desconocida 8671,Georgia,Enviada,Amazon,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID2353,13/8/2023,8,Q3,2023,Cliente739,Calle desconocida 8268,Washington,Enviada,Amazon,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID2354,13/8/2023,8,Q3,2023,Cliente6905,Calle desconocida 4986,Michigan,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2355,13/8/2023,8,Q3,2023,Cliente4545,Calle desconocida 664,Alabama,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2356,13/8/2023,8,Q3,2023,Cliente4695,Calle desconocida 1062,Alabama,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID2357,13/8/2023,8,Q3,2023,Cliente9512,Calle desconocida 2220,Wyoming,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2358,13/8/2023,8,Q3,2023,Cliente2497,Calle desconocida 8195,Missouri,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2359,13/8/2023,8,Q3,2023,Cliente748,Calle desconocida 5665,Connecticut,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2360,13/8/2023,8,Q3,2023,Cliente9580,Calle desconocida 9472,Nevada,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2361,13/8/2023,8,Q3,2023,Cliente3448,Calle desconocida 2394,Arkansas,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2362,13/8/2023,8,Q3,2023,Cliente4439,Calle desconocida 7850,Illinois,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID2363,13/8/2023,8,Q3,2023,Cliente1592,Calle desconocida 9830,Virginia,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID2364,14/8/2023,8,Q3,2023,Cliente6029,Calle desconocida 4354,Montana,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID2365,14/8/2023,8,Q3,2023,Cliente3620,Calle desconocida 9006,South Carolina,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2366,14/8/2023,8,Q3,2023,Cliente7471,Calle desconocida 7840,Arizona,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,2,139.8,USD
ID2367,14/8/2023,8,Q3,2023,Cliente1856,Calle desconocida 6324,Alaska,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2368,14/8/2023,8,Q3,2023,Cliente8631,Calle desconocida 8668,Wyoming,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,69.9,USD
ID2369,15/8/2023,8,Q3,2023,Cliente2175,Calle desconocida 3436,Connecticut,Enviada,Amazon,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID2370,15/8/2023,8,Q3,2023,Cliente5204,Calle desconocida 4183,California,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2371,15/8/2023,8,Q3,2023,Cliente1423,Calle desconocida 1329,Oklahoma,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2372,15/8/2023,8,Q3,2023,Cliente3487,Calle desconocida 852,Florida,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID2373,15/8/2023,8,Q3,2023,Cliente7494,Calle desconocida 8199,Georgia,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,79.9,USD
ID2374,16/8/2023,8,Q3,2023,Cliente2477,Calle desconocida 7106,Maine,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID2375,16/8/2023,8,Q3,2023,Cliente7724,Calle desconocida 9379,Maryland,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,69.9,USD
ID2376,16/8/2023,8,Q3,2023,Cliente3380,Calle desconocida 5969,Kansas,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,0,
ID2377,17/8/2023,8,Q3,2023,Cliente4527,Calle desconocida 827,West Virginia,Enviada,Vendedor,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID2378,17/8/2023,8,Q3,2023,Cliente1242,Calle desconocida 206,West Virginia,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2379,17/8/2023,8,Q3,2023,Cliente8413,Calle desconocida 4405,Georgia,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID2380,17/8/2023,8,Q3,2023,Cliente173,Calle desconocida 583,North Dakota,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2381,17/8/2023,8,Q3,2023,Cliente4472,Calle desconocida 9035,South Carolina,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2382,17/8/2023,8,Q3,2023,Cliente5488,Calle desconocida 4703,Kansas,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2383,17/8/2023,8,Q3,2023,Cliente1590,Calle desconocida 6740,Pennsylvania,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2384,17/8/2023,8,Q3,2023,Cliente2440,Calle desconocida 4005,Louisiana,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID2385,17/8/2023,8,Q3,2023,Cliente9443,Calle desconocida 7701,Oklahoma,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID2386,18/8/2023,8,Q3,2023,Cliente6885,Calle desconocida 9565,Louisiana,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2387,18/8/2023,8,Q3,2023,Cliente6506,Calle desconocida 5459,Florida,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2388,18/8/2023,8,Q3,2023,Cliente576,Calle desconocida 3832,North Dakota,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,69.9,USD
ID2389,18/8/2023,8,Q3,2023,Cliente2937,Calle desconocida 8655,Montana,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,69.9,USD
ID2390,19/8/2023,8,Q3,2023,Cliente6268,Calle desconocida 8549,Iowa,Enviada,Amazon,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID2391,19/8/2023,8,Q3,2023,Cliente8190,Calle desconocida 2266,Louisiana,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2392,19/8/2023,8,Q3,2023,Cliente877,Calle desconocida 534,Ohio,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID2393,20/8/2023,8,Q3,2023,Cliente3791,Calle desconocida 486,West Virginia,Enviada,Amazon,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID2394,20/8/2023,8,Q3,2023,Cliente8026,Calle desconocida 6622,Louisiana,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID2395,20/8/2023,8,Q3,2023,Cliente2371,Calle desconocida 6232,Florida,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2396,20/8/2023,8,Q3,2023,Cliente6948,Calle desconocida 3500,California,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID2397,20/8/2023,8,Q3,2023,Cliente3167,Calle desconocida 3186,New Jersey,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID2398,20/8/2023,8,Q3,2023,Cliente2820,Calle desconocida 4970,Arkansas,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID2399,20/8/2023,8,Q3,2023,Cliente63,Calle desconocida 6741,Vermont,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2400,20/8/2023,8,Q3,2023,Cliente320,Calle desconocida 6919,New Hampshire,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,79.9,USD
ID2401,20/8/2023,8,Q3,2023,Cliente3172,Calle desconocida 1890,Oklahoma,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,69.9,USD
ID2402,21/8/2023,8,Q3,2023,Cliente5372,Calle desconocida 9144,Wyoming,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2403,21/8/2023,8,Q3,2023,Cliente9886,Calle desconocida 7018,Michigan,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2404,21/8/2023,8,Q3,2023,Cliente3266,Calle desconocida 359,Connecticut,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,2,139.8,USD
ID2405,21/8/2023,8,Q3,2023,Cliente7169,Calle desconocida 3278,Michigan,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2406,21/8/2023,8,Q3,2023,Cliente9127,Calle desconocida 4641,Indiana,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID2407,21/8/2023,8,Q3,2023,Cliente9083,Calle desconocida 4930,Missouri,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,79.9,USD
ID2408,21/8/2023,8,Q3,2023,Cliente2945,Calle desconocida 6923,Vermont,Cancelada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,0,0,
ID2409,22/8/2023,8,Q3,2023,Cliente6041,Calle desconocida 5733,Rhode Island,Enviada,Amazon,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID2410,22/8/2023,8,Q3,2023,Cliente9911,Calle desconocida 4723,West Virginia,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2411,22/8/2023,8,Q3,2023,Cliente5440,Calle desconocida 5263,Colorado,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID2412,23/8/2023,8,Q3,2023,Cliente7244,Calle desconocida 3202,Utah,Enviada,Amazon,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID2413,23/8/2023,8,Q3,2023,Cliente6563,Calle desconocida 818,Colorado,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2414,23/8/2023,8,Q3,2023,Cliente8695,Calle desconocida 6695,California,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2415,23/8/2023,8,Q3,2023,Cliente1338,Calle desconocida 6551,Mississippi,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID2416,23/8/2023,8,Q3,2023,Cliente3,Calle desconocida 3446,Indiana,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID2417,23/8/2023,8,Q3,2023,Cliente6488,Calle desconocida 6273,Alabama,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID2418,24/8/2023,8,Q3,2023,Cliente2411,Calle desconocida 6872,Washington,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2419,24/8/2023,8,Q3,2023,Cliente9864,Calle desconocida 6895,Tennessee,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,2,139.8,USD
ID2420,24/8/2023,8,Q3,2023,Cliente2338,Calle desconocida 4565,Vermont,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2421,24/8/2023,8,Q3,2023,Cliente8512,Calle desconocida 2343,New Mexico,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID2422,24/8/2023,8,Q3,2023,Cliente2102,Calle desconocida 9752,Delaware,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2423,24/8/2023,8,Q3,2023,Cliente3240,Calle desconocida 8524,Arkansas,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,69.9,USD
ID2424,25/8/2023,8,Q3,2023,Cliente5573,Calle desconocida 4840,Utah,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,2,279.8,USD
ID2425,25/8/2023,8,Q3,2023,Cliente1251,Calle desconocida 7818,California,Enviada,Amazon,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID2426,25/8/2023,8,Q3,2023,Cliente3530,Calle desconocida 4385,Minnesota,Enviada,Amazon,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID2427,25/8/2023,8,Q3,2023,Cliente3422,Calle desconocida 9024,Connecticut,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2428,25/8/2023,8,Q3,2023,Cliente2412,Calle desconocida 459,Michigan,Cancelada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,0,0,
ID2429,26/8/2023,8,Q3,2023,Cliente1612,Calle desconocida 2270,Minnesota,Enviada,Vendedor,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID2430,26/8/2023,8,Q3,2023,Cliente251,Calle desconocida 8625,Alaska,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2431,26/8/2023,8,Q3,2023,Cliente8014,Calle desconocida 2735,Wisconsin,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID2432,26/8/2023,8,Q3,2023,Cliente6181,Calle desconocida 9479,Iowa,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2433,26/8/2023,8,Q3,2023,Cliente6420,Calle desconocida 312,Massachusetts,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID2434,27/8/2023,8,Q3,2023,Cliente133,Calle desconocida 1828,Georgia,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2435,27/8/2023,8,Q3,2023,Cliente9219,Calle desconocida 5663,Louisiana,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID2436,27/8/2023,8,Q3,2023,Cliente5943,Calle desconocida 5692,Kansas,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID2437,27/8/2023,8,Q3,2023,Cliente4122,Calle desconocida 6050,Alaska,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID2438,27/8/2023,8,Q3,2023,Cliente3349,Calle desconocida 4419,Tennessee,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2439,27/8/2023,8,Q3,2023,Cliente6110,Calle desconocida 7129,California,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2440,27/8/2023,8,Q3,2023,Cliente8000,Calle desconocida 4548,Washington,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2441,27/8/2023,8,Q3,2023,Cliente180,Calle desconocida 345,Rhode Island,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID2442,27/8/2023,8,Q3,2023,Cliente1764,Calle desconocida 6589,Mississippi,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID2443,27/8/2023,8,Q3,2023,Cliente5898,Calle desconocida 9770,Montana,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID2444,27/8/2023,8,Q3,2023,Cliente7995,Calle desconocida 1572,South Dakota,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,69.9,USD
ID2445,28/8/2023,8,Q3,2023,Cliente2759,Calle desconocida 9400,Michigan,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2446,28/8/2023,8,Q3,2023,Cliente9750,Calle desconocida 2570,Vermont,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2447,28/8/2023,8,Q3,2023,Cliente8321,Calle desconocida 7977,Michigan,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID2448,28/8/2023,8,Q3,2023,Cliente9841,Calle desconocida 7694,Michigan,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,74.9,USD
ID2449,29/8/2023,8,Q3,2023,Cliente7451,Calle desconocida 2221,Tennessee,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID2450,29/8/2023,8,Q3,2023,Cliente3026,Calle desconocida 3162,Oregon,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID2451,29/8/2023,8,Q3,2023,Cliente2173,Calle desconocida 8181,Colorado,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2452,29/8/2023,8,Q3,2023,Cliente8433,Calle desconocida 4221,Washington,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,74.9,USD
ID2453,29/8/2023,8,Q3,2023,Cliente3841,Calle desconocida 8038,Wisconsin,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,74.9,USD
ID2454,30/8/2023,8,Q3,2023,Cliente6381,Calle desconocida 7905,Iowa,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID2455,30/8/2023,8,Q3,2023,Cliente2512,Calle desconocida 2024,Missouri,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID2456,30/8/2023,8,Q3,2023,Cliente9188,Calle desconocida 8513,Alaska,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID2457,30/8/2023,8,Q3,2023,Cliente3325,Calle desconocida 8783,New Jersey,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,74.9,USD
ID2458,30/8/2023,8,Q3,2023,Cliente2601,Calle desconocida 200,Hawaii,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,74.9,USD
ID2459,30/8/2023,8,Q3,2023,Cliente1868,Calle desconocida 3963,Louisiana,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,74.9,USD
ID2460,31/8/2023,8,Q3,2023,Cliente139,Calle desconocida 3891,Maine,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID2461,31/8/2023,8,Q3,2023,Cliente2502,Calle desconocida 3510,Washington,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID2462,31/8/2023,8,Q3,2023,Cliente4153,Calle desconocida 3015,West Virginia,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,74.9,USD
ID2463,31/8/2023,8,Q3,2023,Cliente8612,Calle desconocida 6007,North Carolina,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,74.9,USD
ID2464,31/8/2023,8,Q3,2023,Cliente6179,Calle desconocida 4270,Nevada,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,74.9,USD
ID2465,31/8/2023,8,Q3,2023,Cliente1526,Calle desconocida 6589,West Virginia,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,74.9,USD
